commodity,state,market,arrival_date,modal_price,price,min_price,max_price,date,price_7day_avg,price_30day_avg,price_change_pct,month,quarter,day_of_year,week_of_year,volatility,price_vs_7day_avg,price_vs_30day_avg,trend
Onion,Tamil Nadu,Agricultural Market,2025-09-14,28.1,28.1,25.29,30.91,2025-09-14,25.044285714285714,24.888666666666666,7.786728039892599,9,3,257,37,3.8147786425891104,12.201243511493933,12.90279377494443,Rising
Onion,Maharashtra,Mandi,2025-09-16,17.8,17.8,16.02,19.58,2025-09-16,24.497142857142858,24.821,-36.654804270462634,9,3,259,38,3.9240429098852476,-27.33846512712853,-28.286531566012652,Falling
Onion,Haryana,Agricultural Market,2025-09-18,27.2,27.2,24.48,29.92,2025-09-18,24.791428571428572,24.841333333333335,52.80898876404494,9,3,261,38,3.9350903537217556,9.715339403019472,9.494927808491214,Rising
Onion,Punjab,APMC Market,2025-09-19,22.9,22.9,20.61,25.19,2025-09-19,23.837142857142858,24.630999999999997,-15.808823529411764,9,3,262,38,3.861478500120975,-3.9314395301450413,-7.027729284235306,Falling
Onion,Maharashtra,APMC Market,2025-09-20,17.77,17.77,15.99,19.55,2025-09-20,22.81142857142857,24.417000000000005,-22.401746724890824,9,3,263,38,4.0595754406859665,-22.100450901803608,-27.22283654830652,Falling
Onion,Uttar Pradesh,Wholesale Market,2025-09-21,26.5,26.5,23.85,29.15,2025-09-21,23.762857142857143,24.65466666666667,49.12774338773214,9,3,264,38,3.961437159392545,11.518576409763133,7.484722297333819,Rising
Onion,Tamil Nadu,APMC Market,2025-09-21,28.81,28.81,25.93,31.69,2025-09-21,24.154285714285713,24.909,8.716981132075464,9,3,264,38,3.9755696620649257,19.274899455878874,15.661006062065919,Rising
Onion,Punjab,Wholesale Market,2025-09-23,21.34,21.34,19.21,23.47,2025-09-23,23.18857142857143,24.809,-25.928497049635535,9,3,266,39,4.027763433453119,-7.971907343518976,-13.982828812124637,Falling
Onion,Karnataka,Mandi,2025-09-23,27.01,27.01,24.31,29.71,2025-09-23,24.50428571428571,24.815,26.569821930646675,9,3,266,39,4.031010611710682,10.225616510231468,8.845456377191216,Rising
Onion,Karnataka,Agricultural Market,2025-09-26,26.16,26.16,23.55,28.78,2025-09-26,24.35571428571429,24.92866666666667,-3.1469825990373956,9,3,269,39,4.018833020986902,7.408059123702258,4.939427165512255,Falling
Onion,Punjab,Agricultural Market,2025-09-26,25.89,25.89,23.3,28.48,2025-09-26,24.782857142857143,25.159,-1.0321100917431214,9,3,269,39,3.861058770283899,4.467373760664056,2.905520887157684,Stable
Onion,Karnataka,Mandi,2025-09-26,25.79,25.79,23.21,28.37,2025-09-26,25.928571428571427,25.214333333333336,-0.3862495171881086,9,3,269,39,3.8576969038921214,-0.5344352617079864,2.283092949777229,Stable
Onion,Haryana,Mandi,2025-09-30,18.34,18.34,16.51,20.17,2025-09-30,24.762857142857143,24.92,-28.88716556804963,9,3,273,40,4.036069272499394,-25.93746394369448,-26.404494382022474,Falling
Onion,Haryana,Mandi,2025-10-01,22.1,22.1,19.89,24.31,2025-10-01,23.804285714285715,24.892666666666667,20.501635768811344,10,4,274,40,4.052822714358843,-7.159575106523433,-11.218832855727252,Rising
Onion,Karnataka,Wholesale Market,2025-10-03,30.81,30.81,27.73,33.89,2025-10-03,25.157142857142855,25.051000000000002,39.41176470588235,10,4,276,40,4.190448375318195,22.470187393526412,22.98910223144783,Rising
Onion,Tamil Nadu,Agricultural Market,2025-10-04,25.03,25.03,22.53,27.53,2025-10-04,24.874285714285715,24.814333333333334,-18.760142810775715,10,4,277,40,3.9716397059681756,0.6260050539857568,0.8691213411603536,Falling
Onion,Haryana,Agricultural Market,2025-10-04,23.34,23.34,21.0,25.67,2025-10-04,24.471428571428568,24.78466666666667,-6.751897722732725,10,4,277,40,3.9794712292423733,-4.623467600700513,-5.8288726901041095,Falling
Onion,Maharashtra,Wholesale Market,2025-10-06,28.83,28.83,25.94,31.71,2025-10-06,24.891428571428573,25.138666666666666,23.521850899742923,10,4,279,41,3.8445148865160714,15.823002754820923,14.683886708390789,Rising
Onion,Tamil Nadu,Mandi,2025-10-07,27.89,27.89,25.1,30.68,2025-10-07,25.19142857142857,25.182,-3.2604925424904563,10,4,280,41,3.8686880962681522,10.712260406033804,10.753712969581455,Falling
Onion,Haryana,APMC Market,2025-10-09,20.11,20.11,18.1,22.12,2025-10-09,25.444285714285716,25.106999999999996,-27.895302975977053,10,4,282,41,3.9463139938341243,-20.964572455224307,-19.902815947743647,Falling
Onion,Maharashtra,Mandi,2025-10-09,21.68,21.68,19.51,23.85,2025-10-09,25.384285714285713,24.783,7.807061163600193,10,4,282,41,3.8084372304044902,-14.592830209916144,-12.52067949804302,Rising
Onion,Uttar Pradesh,Wholesale Market,2025-10-10,31.65,31.65,28.48,34.81,2025-10-10,25.504285714285714,24.758333333333333,45.987084870848705,10,4,283,41,3.7595515904053673,24.096790455385644,27.835745540222145,Rising
Onion,Haryana,Wholesale Market,2025-10-11,18.86,18.86,16.98,20.75,2025-10-11,24.622857142857146,24.54366666666667,-40.41074249605055,10,4,284,41,3.9084660394596207,-23.404502204687876,-23.157365783433622,Falling
Onion,Uttar Pradesh,Wholesale Market,2025-10-11,20.26,20.26,18.23,22.28,2025-10-11,24.18285714285714,24.37933333333333,7.423117709437976,10,4,284,41,3.983279651444167,-16.22164461247636,-16.896825179797084,Rising
Onion,Punjab,APMC Market,2025-10-12,29.4,29.4,26.46,32.34,2025-10-12,24.264285714285712,24.638333333333332,45.11352418558734,10,4,285,41,4.050392985048897,21.165734471592586,19.326253128593656,Rising
Onion,Punjab,APMC Market,2025-10-12,19.26,19.26,17.33,21.18,2025-10-12,23.03142857142857,24.442333333333334,-34.489795918367335,10,4,285,41,4.1659007250023,-16.37513956084852,-21.202285651942663,Falling
Onion,Tamil Nadu,Mandi,2025-10-12,23.63,23.63,21.26,25.99,2025-10-12,23.534285714285712,24.243999999999996,22.689511941848384,10,4,285,41,4.052973876227094,0.4067014689814306,-2.5325853819501623,Rising
Onion,Karnataka,Mandi,2025-10-13,26.92,26.92,24.23,29.62,2025-10-13,24.282857142857146,24.309666666666665,13.922979263647917,10,4,286,42,4.0806714147799585,10.860101188375094,10.737840913765458,Rising
Onion,Uttar Pradesh,Wholesale Market,2025-10-16,31.81,31.81,28.63,34.99,2025-10-16,24.305714285714288,24.708666666666666,18.164933135215435,10,4,289,42,4.211665026904509,30.874573880333827,28.740253082589103,Rising
Onion,Tamil Nadu,Mandi,2025-10-17,17.54,17.54,15.78,19.29,2025-10-17,24.117142857142856,24.424333333333333,-44.86010688462747,10,4,290,42,4.400300681993674,-27.27165027840303,-28.186371514746227,Falling
Onion,Karnataka,APMC Market,2025-10-17,18.72,18.72,16.84,20.59,2025-10-17,23.897142857142857,24.111666666666668,6.727480045610035,10,4,290,42,4.462923182548999,-21.664275466284078,-22.361235916223137,Rising
Onion,Tamil Nadu,Agricultural Market,2025-10-21,25.02,25.02,22.52,27.52,2025-10-21,23.27142857142857,24.35233333333333,33.65384615384617,10,4,294,43,4.302618034873994,7.513812154696144,2.7416948410145605,Rising
Onion,Haryana,Mandi,2025-10-21,25.33,25.33,22.8,27.87,2025-10-21,24.138571428571428,24.290000000000003,1.2390087929656124,10,4,294,43,4.273386769619453,4.9357874178848276,4.281597365170834,Stable
Onion,Haryana,Agricultural Market,2025-10-21,27.37,27.37,24.63,30.1,2025-10-21,24.672857142857143,24.439000000000004,8.053691275167797,10,4,294,43,4.301088354647312,10.931619477737248,11.993125741642444,Rising
Onion,Punjab,Mandi,2025-10-21,30.13,30.13,27.12,33.15,2025-10-21,25.131428571428568,24.851,10.084033613445364,10,4,294,43,4.231658474909791,19.889722601182367,21.24260593135085,Rising
Onion,Haryana,Wholesale Market,2025-10-22,18.72,18.72,16.85,20.59,2025-10-22,23.26142857142857,24.591666666666665,-37.86923332227017,10,4,295,43,4.363458833139798,-19.523429343487074,-23.876651982378856,Falling
Onion,Haryana,Agricultural Market,2025-10-23,21.61,21.61,19.45,23.77,2025-10-23,23.842857142857138,24.351666666666667,15.4380341880342,10,4,296,43,4.321244299834313,-9.364889155182729,-11.258640750119774,Rising
Onion,Karnataka,APMC Market,2025-10-24,26.53,26.53,23.88,29.18,2025-10-24,24.958571428571425,24.52466666666667,22.767237390097183,10,4,297,43,4.300355024103627,6.296147902238015,8.176801587517327,Rising
Onion,Karnataka,Mandi,2025-10-24,23.57,23.57,21.22,25.93,2025-10-24,24.751428571428573,24.41,-11.157180550320401,10,4,297,43,4.277602454485534,-4.773173265612378,-3.441212617779598,Falling
Onion,Haryana,APMC Market,2025-10-24,20.01,20.01,18.01,22.01,2025-10-24,23.99142857142857,24.205,-15.1039456936784,10,4,297,43,4.337786460778158,-16.595212575919962,-17.331129931832255,Falling
Onion,Punjab,Wholesale Market,2025-10-25,30.76,30.76,27.68,33.83,2025-10-25,24.475714285714282,24.36733333333333,53.7231384307846,10,4,298,43,4.491423193025852,25.675596801494216,26.234576345380447,Rising
Onion,Karnataka,APMC Market,2025-10-29,25.98,25.98,23.39,28.58,2025-10-29,23.882857142857144,24.373666666666665,-15.539661898569578,10,4,302,44,4.493631879812178,8.780954659648279,6.590445973113068,Falling
Onion,Tamil Nadu,APMC Market,2025-10-30,21.87,21.87,19.68,24.06,2025-10-30,24.332857142857144,24.491333333333333,-15.819861431870663,10,4,303,44,4.374837717844084,-10.121528797041037,-10.703105860576526,Falling
Onion,Tamil Nadu,APMC Market,2025-11-01,21.26,21.26,19.13,23.39,2025-11-01,24.282857142857146,24.46333333333333,-2.7892089620484617,11,4,305,44,4.393319641371925,-12.448523355688911,-13.094427033655798,Falling
Onion,Haryana,Mandi,2025-11-02,21.38,21.38,19.24,23.52,2025-11-02,23.547142857142855,24.148999999999997,0.5644402634054524,11,4,306,44,4.258861228722672,-9.20342170721349,-11.466313304898748,Stable
Onion,Tamil Nadu,APMC Market,2025-11-03,30.53,30.53,27.47,33.58,2025-11-03,24.541428571428572,24.332333333333334,42.79700654817589,11,4,307,45,4.413661146105763,24.40188602363351,25.470909763414934,Rising
Onion,Punjab,Mandi,2025-11-06,26.83,26.83,24.15,29.51,2025-11-06,25.51571428571429,24.448666666666664,-12.119226989846066,11,4,310,45,4.432557239129675,5.150887408319784,9.740135794726369,Falling
Onion,Haryana,Mandi,2025-11-06,25.9,25.9,23.31,28.49,2025-11-06,24.821428571428573,24.351,-3.4662691017517733,11,4,310,45,4.364446759583778,4.345323741007182,6.36113506632171,Falling
Onion,Karnataka,Mandi,2025-11-06,21.24,21.24,19.11,23.36,2025-11-06,24.14428571428571,24.12933333333333,-17.992277992277995,11,4,310,45,4.347346343447346,-12.028874031122415,-11.974360391225066,Falling
Onion,Punjab,Mandi,2025-11-06,24.25,24.25,21.83,26.68,2025-11-06,24.48428571428571,24.267333333333333,14.171374764595113,11,4,310,45,4.280555018261975,-0.9568819651088042,-0.0714266091590885,Rising
Onion,Maharashtra,APMC Market,2025-11-11,27.46,27.46,24.72,30.21,2025-11-11,25.37,24.459999999999997,13.237113402061862,11,4,315,46,4.290151512475984,8.23807646826961,12.264922322158641,Rising
Onion,Tamil Nadu,Mandi,2025-11-16,17.55,17.55,15.79,19.3,2025-11-16,24.822857142857142,23.99,-36.08885651857246,11,4,320,46,4.2474397968171544,-29.299033149171265,-26.844518549395573,Falling
Onion,Uttar Pradesh,APMC Market,2025-11-16,18.92,18.92,17.03,20.82,2025-11-16,23.164285714285715,23.992,7.806267806267808,11,4,320,46,4.244954327360809,-18.322540857230955,-21.140380126708898,Rising
Onion,Maharashtra,Mandi,2025-11-18,18.12,18.12,16.31,19.93,2025-11-18,21.919999999999998,23.920666666666666,-4.228329809725162,11,4,322,47,4.327017714182658,-17.33576642335765,-24.249602853878088,Falling
Onion,Maharashtra,Mandi,2025-11-22,29.08,29.08,26.17,31.99,2025-11-22,22.374285714285715,23.91,60.48565121412801,11,4,326,47,4.313417718444742,29.970629549227418,21.62275198661647,Rising
Onion,Maharashtra,Wholesale Market,2025-11-23,22.07,22.07,19.86,24.28,2025-11-23,22.49285714285714,24.003666666666668,-24.10591471801925,11,4,327,47,4.238825051366464,-1.8799618926643253,-8.055713710405357,Falling
Onion,Punjab,Agricultural Market,2025-11-23,24.02,24.02,21.62,26.42,2025-11-23,22.46,24.016666666666666,8.835523334843675,11,4,327,47,4.238237543043607,6.945681211041846,0.013879250520474064,Rising
Onion,Maharashtra,APMC Market,2025-11-24,24.57,24.57,22.12,27.03,2025-11-24,22.04714285714286,23.938333333333336,2.2897585345545313,11,4,328,48,4.204307383471454,11.443011728115069,2.6387245004525406,Rising
Potato,Tamil Nadu,Wholesale Market,2025-05-28,21.89,21.89,19.7,24.08,2025-05-28,21.89,21.89,0.0,5,2,148,22,0.0,0.0,0.0,Stable
Potato,Uttar Pradesh,Agricultural Market,2025-05-29,24.17,24.17,21.75,26.59,2025-05-29,23.03,23.03,10.415714938328001,5,2,149,22,1.612203461105329,4.950065132435955,4.950065132435955,Rising
Potato,Haryana,APMC Market,2025-06-02,21.49,21.49,19.34,23.63,2025-06-02,22.516666666666666,22.516666666666666,-11.088125775755076,6,2,153,23,1.4457293430422364,-4.559585492227982,-4.559585492227982,Falling
Potato,Uttar Pradesh,Wholesale Market,2025-06-02,20.84,20.84,18.76,22.93,2025-06-02,22.0975,22.0975,-3.0246626337831484,6,2,153,23,1.447834589999839,-5.690688991967418,-5.690688991967418,Falling
Potato,Uttar Pradesh,Mandi,2025-06-05,19.25,19.25,17.32,21.17,2025-06-05,21.528,21.528,-7.62955854126679,6,2,156,23,1.7871261846887032,-10.581568190263837,-10.581568190263837,Falling
Potato,Haryana,APMC Market,2025-06-09,22.29,22.29,20.06,24.52,2025-06-09,21.655,21.655,15.79220779220778,6,2,160,24,1.6284440426370201,2.93234818748556,2.93234818748556,Rising
Potato,Uttar Pradesh,Agricultural Market,2025-06-11,17.64,17.64,15.87,19.4,2025-06-11,21.08142857142857,21.08142857142857,-20.861372812920585,6,2,162,24,2.1243228613013647,-16.324456190282575,-16.324456190282575,Falling
Potato,Punjab,APMC Market,2025-06-13,14.53,14.53,13.08,15.98,2025-06-13,20.03,20.2625,-17.630385487528354,6,2,164,24,3.038621633005897,-27.45881178232652,-28.291178285009256,Falling
Potato,Uttar Pradesh,Agricultural Market,2025-06-14,21.59,21.59,19.43,23.74,2025-06-14,19.66142857142857,20.41,48.58912594631797,6,2,165,24,2.8766082458339715,9.808907941582515,5.781479666829984,Rising
Potato,Uttar Pradesh,APMC Market,2025-06-14,20.17,20.17,18.15,22.19,2025-06-14,19.472857142857144,20.386000000000003,-6.5771190365910055,6,2,165,24,2.7131539662253674,3.580074829432912,-1.0595506720298296,Falling
Potato,Maharashtra,Agricultural Market,2025-06-15,25.44,25.44,22.9,27.99,2025-06-15,20.13,20.845454545454547,26.127912741695592,6,2,166,24,2.9911815847131837,26.37853949329361,22.040994330571298,Rising
Potato,Maharashtra,Agricultural Market,2025-06-15,15.41,15.41,13.87,16.95,2025-06-15,19.58142857142857,20.392500000000002,-39.42610062893082,6,2,166,24,3.2551193945425827,-21.302983876851243,-24.433002329287735,Falling
Potato,Karnataka,Wholesale Market,2025-06-17,24.07,24.07,21.66,26.47,2025-06-17,19.83571428571429,20.675384615384612,56.19727449707981,6,2,168,25,3.2791960787785963,21.346777097587307,16.4186323387157,Rising
Potato,Uttar Pradesh,Mandi,2025-06-19,14.34,14.34,12.91,15.78,2025-06-19,19.36428571428571,20.222857142857144,-40.42376402160366,6,2,170,25,3.5767162175798766,-25.946145333825143,-29.0901384571913,Falling
Potato,Uttar Pradesh,Mandi,2025-06-20,18.51,18.51,16.66,20.36,2025-06-20,19.93285714285714,20.108666666666668,29.079497907949815,6,2,171,25,3.4748686854257356,-7.138249838744342,-7.9501375857839065,Rising
Potato,Uttar Pradesh,APMC Market,2025-06-20,25.96,25.96,23.36,28.56,2025-06-20,20.557142857142857,20.474375000000002,40.24851431658563,6,2,171,25,3.661913832501615,26.282140375260603,26.792637137885766,Rising
Potato,Maharashtra,Agricultural Market,2025-06-20,23.45,23.45,21.1,25.79,2025-06-20,21.025714285714287,20.649411764705885,-9.668721109399081,6,2,171,25,3.618336065424678,11.530099198260626,13.562556973564249,Falling
Potato,Haryana,Mandi,2025-06-22,24.39,24.39,21.95,26.83,2025-06-22,20.875714285714285,20.857222222222223,4.008528784648191,6,2,173,25,3.6193301387956813,16.834325600492722,16.937911195162876,Rising
Potato,Maharashtra,Wholesale Market,2025-06-22,21.52,21.52,19.37,23.68,2025-06-22,21.74857142857143,20.892105263157895,-11.767117671176718,6,2,173,25,3.520641638090938,-1.0509721492380577,3.0054162992820244,Falling
Potato,Maharashtra,Agricultural Market,2025-06-23,25.1,25.1,22.59,27.61,2025-06-23,21.895714285714288,21.1025,16.635687732342006,6,2,174,26,3.553571776174086,14.634305474000126,18.94325316905581,Rising
Potato,Karnataka,APMC Market,2025-06-23,22.38,22.38,20.14,24.62,2025-06-23,23.044285714285714,21.163333333333334,-10.836653386454188,6,2,174,26,3.4747939986901852,-2.882648316905339,5.748936840447307,Falling
Potato,Punjab,Agricultural Market,2025-06-25,21.4,21.4,19.26,23.54,2025-06-25,23.457142857142856,21.174090909090907,-4.378909740840042,6,2,176,26,3.391427089829251,-8.76979293544458,1.066912822274223,Falling
Potato,Karnataka,Wholesale Market,2025-06-25,14.63,14.63,13.17,16.09,2025-06-25,21.83857142857143,20.889565217391304,-31.63551401869158,6,2,176,26,3.5834245660475896,-33.0084385425525,-29.96503350955334,Falling
Potato,Uttar Pradesh,Agricultural Market,2025-06-26,15.09,15.09,13.58,16.6,2025-06-26,20.64428571428571,20.647916666666667,3.1442241968557605,6,2,177,26,3.6992008292822276,-26.904712476645205,-26.917566340429826,Rising
Potato,Maharashtra,Wholesale Market,2025-06-30,23.41,23.41,21.07,25.75,2025-06-30,20.504285714285714,20.7584,55.135851557322724,6,2,181,27,3.663206336894861,14.171253396502474,12.773624171419753,Rising
Potato,Maharashtra,Agricultural Market,2025-06-30,20.29,20.29,18.26,22.32,2025-06-30,20.32857142857143,20.740384615384617,-13.327637761640332,6,2,181,27,3.5903698759534293,-0.1897399859451934,-2.1715345387111835,Falling
Potato,Tamil Nadu,APMC Market,2025-06-30,16.85,16.85,15.16,18.53,2025-06-30,19.150000000000002,20.5962962962963,-16.954164613109903,6,2,181,27,3.5993772411649942,-12.010443864229767,-18.189174608883295,Falling
Potato,Tamil Nadu,Agricultural Market,2025-07-04,15.86,15.86,14.27,17.44,2025-07-04,18.21857142857143,20.427142857142858,-5.875370919881318,7,3,185,27,3.643740301701452,-12.94597349643222,-22.358206867613127,Falling
Potato,Tamil Nadu,APMC Market,2025-07-06,14.73,14.73,13.25,16.2,2025-07-06,17.265714285714285,20.230689655172416,-7.124842370744,7,3,187,27,3.731205216083943,-14.686414032765176,-27.189827677308294,Falling
Potato,Uttar Pradesh,Mandi,2025-07-06,18.62,18.62,16.76,20.48,2025-07-06,17.835714285714285,20.177,26.40868974881194,7,3,187,27,3.6780843495981195,4.397276732078502,-7.716707141795107,Rising
Potato,Karnataka,Agricultural Market,2025-07-07,17.04,17.04,15.33,18.74,2025-07-07,18.114285714285717,20.015333333333334,-8.48549946294308,7,3,188,28,3.7066722070577964,-5.930599369085194,-14.865269959697574,Falling
Potato,Haryana,Mandi,2025-07-08,19.55,19.55,17.59,21.5,2025-07-08,17.562857142857144,19.86133333333333,14.730046948356822,7,3,189,28,3.62313898325113,11.314462339352527,-1.5675349087003063,Rising
Potato,Uttar Pradesh,APMC Market,2025-07-08,18.38,18.38,16.54,20.21,2025-07-08,17.29,19.75766666666667,-5.984654731457805,7,3,189,28,3.6194223994647454,6.304222093695778,-6.9728206772054895,Falling
Potato,Punjab,APMC Market,2025-07-09,20.56,20.56,18.5,22.61,2025-07-09,17.82,19.748333333333335,11.860718171925999,7,3,190,28,3.6168952997281263,15.375982042648701,4.110051481137635,Rising
Potato,Haryana,Agricultural Market,2025-07-11,17.36,17.36,15.62,19.09,2025-07-11,18.034285714285712,19.685333333333336,-15.56420233463035,7,3,192,28,3.6422461176599814,-3.7389100126742623,-11.812516933080481,Falling
Potato,Haryana,Mandi,2025-07-13,21.55,21.55,19.4,23.71,2025-07-13,19.00857142857143,19.660666666666668,24.135944700460833,7,3,194,28,3.62646967433213,13.369908312039684,9.609711437387675,Rising
Potato,Haryana,Mandi,2025-07-14,16.94,16.94,15.25,18.64,2025-07-14,18.768571428571427,19.637333333333334,-21.392111368909504,7,3,195,29,3.642137429789172,-9.742731009286025,-13.735741444866918,Falling
Potato,Uttar Pradesh,Mandi,2025-07-15,24.27,24.27,21.84,26.7,2025-07-15,19.801428571428573,19.962,43.27036599763871,7,3,196,29,3.605093523106555,22.566914364042983,21.581003907424105,Rising
Potato,Tamil Nadu,Agricultural Market,2025-07-15,14.85,14.85,13.37,16.34,2025-07-15,19.13,19.73733333333333,-38.813349814585905,7,3,196,29,3.7086673257833933,-22.373235755358074,-24.761872593393214,Falling
Potato,Karnataka,Mandi,2025-07-15,16.13,16.13,14.52,17.74,2025-07-15,18.80857142857143,19.602666666666664,8.619528619528616,7,3,196,29,3.765330899351239,-14.241227403919195,-17.71527683308393,Rising
Potato,Karnataka,APMC Market,2025-07-17,19.02,19.02,17.12,20.92,2025-07-17,18.58857142857143,19.38866666666667,17.916924984500927,7,3,198,29,3.6009814115650194,2.3209345219796966,-1.9014544579307648,Rising
Potato,Tamil Nadu,APMC Market,2025-07-19,23.86,23.86,21.47,26.24,2025-07-19,19.517142857142858,19.670333333333335,25.446898002103048,7,3,200,29,3.609508022005153,22.25150051237007,21.29941875243597,Rising
Potato,Haryana,Wholesale Market,2025-07-19,21.78,21.78,19.6,23.96,2025-07-19,19.55,19.594,-8.71751886001676,7,3,200,29,3.53673685566327,11.406649616368288,11.156476472389507,Falling
Potato,Maharashtra,Mandi,2025-07-22,18.15,18.15,16.34,19.97,2025-07-22,19.722857142857144,19.721,-16.666666666666675,7,3,203,30,3.4076155582904977,-7.97479356801392,-7.966127478322608,Falling
Potato,Karnataka,APMC Market,2025-07-25,20.89,20.89,18.8,22.98,2025-07-25,19.24,19.800333333333334,15.096418732782379,7,3,206,30,3.4061541497639287,8.575883575883587,5.503274355650575,Rising
Potato,Haryana,Agricultural Market,2025-07-25,22.03,22.03,19.83,24.23,2025-07-25,20.265714285714285,19.66933333333333,5.457156534226915,7,3,206,30,3.2322181273838124,8.705766248413937,12.001762472885053,Rising
Potato,Karnataka,Mandi,2025-07-26,21.79,21.79,19.61,23.97,2025-07-26,21.074285714285715,19.614,-1.0894235133908414,7,3,207,30,3.179035420830753,3.3961496746203843,11.094116447435496,Stable
Potato,Uttar Pradesh,Wholesale Market,2025-07-28,18.81,18.81,16.93,20.7,2025-07-28,21.044285714285714,19.428,-13.675998164295555,7,3,209,31,3.0506080795756825,-10.61706605118458,-3.1809759110562186,Falling
Potato,Punjab,APMC Market,2025-07-28,21.95,21.95,19.76,24.15,2025-07-28,20.771428571428572,19.442333333333334,16.69324827219565,7,3,209,31,3.061766093155292,5.6740027510316295,12.897971779793227,Rising
Potato,Maharashtra,Wholesale Market,2025-07-28,17.57,17.57,15.81,19.33,2025-07-28,20.169999999999998,19.191333333333333,-19.954441913439634,7,3,209,31,2.8855427187288734,-12.890431333663848,-8.448257894188345,Falling
Potato,Uttar Pradesh,APMC Market,2025-07-30,21.72,21.72,19.55,23.89,2025-07-30,20.68,19.169333333333334,23.619806488332372,7,3,211,31,2.8628198461070493,5.029013539651833,13.305974820894473,Rising
Potato,Punjab,Agricultural Market,2025-07-31,17.93,17.93,16.14,19.72,2025-07-31,20.257142857142856,19.053666666666665,-17.449355432780845,7,3,212,31,2.8395913782448217,-11.488011283497881,-5.89737758261751,Falling
Potato,Karnataka,Agricultural Market,2025-07-31,21.87,21.87,19.68,24.06,2025-07-31,20.23428571428571,19.294999999999998,21.97434467373118,7,3,212,31,2.757127128008431,8.083874611691632,13.345426276237383,Rising
Potato,Punjab,Mandi,2025-08-06,16.09,16.09,14.48,17.69,2025-08-06,19.419999999999998,19.328333333333333,-26.42889803383631,8,3,218,32,2.710181420741673,-17.14727085478887,-16.75433301715961,Falling
Potato,Uttar Pradesh,Mandi,2025-08-10,15.59,15.59,14.03,17.15,2025-08-10,18.96,19.067666666666664,-3.1075201988812973,8,3,222,32,2.679964852231355,-17.774261603375532,-18.238553921997088,Falling
Potato,Haryana,APMC Market,2025-08-11,15.31,15.31,13.78,16.84,2025-08-11,18.01142857142857,18.901666666666664,-1.7960230917254627,8,3,223,33,2.754829093307489,-14.998413705583749,-19.001851688563605,Stable
Potato,Karnataka,Mandi,2025-08-12,16.18,16.18,14.57,17.8,2025-08-12,17.812857142857144,18.87933333333333,5.682560418027438,8,3,224,33,2.7746797682060507,-9.16673349907772,-14.297821250750372,Rising
Potato,Haryana,APMC Market,2025-08-13,14.56,14.56,13.11,16.02,2025-08-13,16.79,18.836,-10.012360939431398,8,3,225,33,2.832998411577393,-13.281715306730188,-22.70121044807814,Falling
Potato,Haryana,Wholesale Market,2025-08-14,24.9,24.9,22.41,27.39,2025-08-14,17.785714285714285,19.175,71.0164835164835,8,3,226,33,2.931492205639333,40.0,29.85658409387222,Rising
Potato,Uttar Pradesh,APMC Market,2025-08-16,14.45,14.45,13.0,15.89,2025-08-16,16.725714285714286,19.036,-41.967871485943775,8,3,228,33,3.054977397060697,-13.606081311923477,-24.091195629333903,Falling
Potato,Maharashtra,APMC Market,2025-08-16,20.32,20.32,18.29,22.36,2025-08-16,17.330000000000002,19.145333333333333,40.622837370242216,8,3,228,33,3.039735393807797,17.253317945758788,6.135524757991505,Rising
Potato,Haryana,Mandi,2025-08-17,23.32,23.32,20.99,25.65,2025-08-17,18.434285714285714,19.271,14.763779527559052,8,3,229,33,3.133523245650893,26.503409795412274,21.01084531160811,Rising
Potato,Haryana,APMC Market,2025-08-17,17.37,17.37,15.63,19.11,2025-08-17,18.728571428571428,19.237333333333332,-25.514579759862777,8,3,229,33,3.148814701278646,-7.25400457665903,-9.706820072082053,Falling
Potato,Tamil Nadu,Mandi,2025-08-18,24.86,24.86,22.38,27.35,2025-08-18,19.96857142857143,19.380666666666666,43.12032239493377,8,3,230,34,3.305087962033935,24.495635999427662,28.27216126036256,Rising
Potato,Tamil Nadu,APMC Market,2025-08-20,21.76,21.76,19.58,23.93,2025-08-20,20.997142857142858,19.52733333333333,-12.469831053901848,8,3,232,34,3.309950445856102,3.633147366988708,11.43354614045272,Falling
Potato,Uttar Pradesh,APMC Market,2025-08-20,24.68,24.68,22.21,27.15,2025-08-20,20.965714285714284,19.631666666666668,13.419117647058808,8,3,232,34,3.4232955319181246,17.715998909784687,25.715255964003724,Rising
Potato,Karnataka,Mandi,2025-08-20,14.94,14.94,13.45,16.43,2025-08-20,21.035714285714285,19.564999999999998,-39.465153970826584,8,3,232,34,3.496219386709024,-28.97792869269949,-23.639151546128286,Falling
Potato,Maharashtra,APMC Market,2025-08-21,22.08,22.08,19.87,24.29,2025-08-21,21.287142857142857,19.492,47.791164658634536,8,3,233,34,3.4165483691323195,3.724582242802487,13.27724194541349,Rising
Potato,Karnataka,Mandi,2025-08-22,15.34,15.34,13.81,16.88,2025-08-22,20.147142857142857,19.508333333333333,-30.52536231884058,8,3,234,34,3.3946926968058757,-23.860171594696165,-21.366937206322085,Falling
Potato,Maharashtra,APMC Market,2025-08-22,17.22,17.22,15.5,18.94,2025-08-22,20.125714285714285,19.544666666666664,12.255541069100385,8,3,234,34,3.3629725493699936,-14.437819420783645,-11.894122863867377,Rising
