date,commodity,state,market,modal_price,price_7day_avg,price_30day_avg,price_change_pct,volatility
2025-09-23,Onion,Punjab,Wholesale Market,21.34,23.18857142857143,24.809,-25.92849704963553,4.027763433453119
2025-09-23,Onion,Karnataka,Mandi,27.01,24.50428571428571,24.815,26.569821930646675,4.031010611710682
2025-09-26,Onion,Karnataka,Agricultural Market,26.16,24.35571428571429,24.92866666666667,-3.146982599037396,4.018833020986902
2025-09-26,Onion,Punjab,Agricultural Market,25.89,24.782857142857143,25.159,-1.0321100917431214,3.861058770283899
2025-09-26,Onion,Karnataka,Mandi,25.79,25.928571428571427,25.214333333333336,-0.3862495171881086,3.8576969038921214
2025-09-30,Onion,Haryana,Mandi,18.34,24.762857142857143,24.92,-28.88716556804963,4.036069272499394
2025-10-01,Onion,Haryana,Mandi,22.1,23.804285714285715,24.892666666666667,20.501635768811344,4.052822714358843
2025-10-03,Onion,Karnataka,Wholesale Market,30.81,25.15714285714285,25.051,39.41176470588235,4.190448375318195
2025-10-04,Onion,Tamil Nadu,Agricultural Market,25.03,24.874285714285715,24.81433333333333,-18.760142810775715,3.971639705968176
2025-10-04,Onion,Haryana,Agricultural Market,23.34,24.471428571428568,24.78466666666667,-6.751897722732725,3.979471229242373
2025-10-06,Onion,Maharashtra,Wholesale Market,28.83,24.891428571428573,25.138666666666666,23.521850899742923,3.844514886516072
2025-10-07,Onion,Tamil Nadu,Mandi,27.89,25.19142857142857,25.182,-3.2604925424904563,3.868688096268152
2025-10-09,Onion,Haryana,APMC Market,20.11,25.44428571428572,25.107,-27.895302975977053,3.946313993834124
2025-10-09,Onion,Maharashtra,Mandi,21.68,25.384285714285717,24.783,7.807061163600193,3.80843723040449
2025-10-10,Onion,Uttar Pradesh,Wholesale Market,31.65,25.504285714285714,24.758333333333333,45.98708487084871,3.7595515904053673
2025-10-11,Onion,Haryana,Wholesale Market,18.86,24.622857142857143,24.54366666666667,-40.41074249605055,3.9084660394596207
2025-10-11,Onion,Uttar Pradesh,Wholesale Market,20.26,24.18285714285714,24.37933333333333,7.423117709437976,3.983279651444167
2025-10-12,Onion,Punjab,APMC Market,29.4,24.264285714285712,24.63833333333333,45.11352418558734,4.050392985048897
2025-10-12,Onion,Punjab,APMC Market,19.26,23.03142857142857,24.44233333333333,-34.489795918367335,4.1659007250023
2025-10-12,Onion,Tamil Nadu,Mandi,23.63,23.534285714285712,24.244,22.689511941848384,4.052973876227094
2025-10-13,Onion,Karnataka,Mandi,26.92,24.282857142857143,24.309666666666665,13.922979263647916,4.080671414779959
2025-10-16,Onion,Uttar Pradesh,Wholesale Market,31.81,24.305714285714288,24.708666666666662,18.164933135215435,4.211665026904509
2025-10-17,Onion,Tamil Nadu,Mandi,17.54,24.117142857142856,24.424333333333333,-44.86010688462747,4.400300681993674
2025-10-17,Onion,Karnataka,APMC Market,18.72,23.897142857142857,24.111666666666668,6.727480045610035,4.462923182548999
2025-10-21,Onion,Tamil Nadu,Agricultural Market,25.02,23.27142857142857,24.35233333333333,33.65384615384617,4.302618034873994
2025-10-21,Onion,Haryana,Mandi,25.33,24.138571428571428,24.290000000000003,1.2390087929656124,4.273386769619453
2025-10-21,Onion,Haryana,Agricultural Market,27.37,24.672857142857143,24.439000000000004,8.053691275167797,4.301088354647312
2025-10-21,Onion,Punjab,Mandi,30.13,25.131428571428568,24.851,10.084033613445364,4.231658474909791
2025-10-22,Onion,Haryana,Wholesale Market,18.72,23.26142857142857,24.591666666666665,-37.86923332227017,4.363458833139798
2025-10-23,Onion,Haryana,Agricultural Market,21.61,23.842857142857135,24.351666666666667,15.4380341880342,4.321244299834313
2025-10-24,Onion,Karnataka,APMC Market,26.53,24.958571428571425,24.52466666666667,22.767237390097183,4.300355024103627
2025-10-24,Onion,Karnataka,Mandi,23.57,24.751428571428573,24.41,-11.1571805503204,4.277602454485534
2025-10-24,Onion,Haryana,APMC Market,20.01,23.99142857142857,24.205,-15.1039456936784,4.337786460778158
2025-10-25,Onion,Punjab,Wholesale Market,30.76,24.47571428571428,24.36733333333333,53.7231384307846,4.491423193025852
2025-10-29,Onion,Karnataka,APMC Market,25.98,23.882857142857144,24.373666666666665,-15.539661898569578,4.493631879812178
2025-10-30,Onion,Tamil Nadu,APMC Market,21.87,24.332857142857144,24.491333333333333,-15.819861431870663,4.374837717844084
2025-11-01,Onion,Tamil Nadu,APMC Market,21.26,24.282857142857143,24.46333333333333,-2.7892089620484617,4.393319641371925
2025-11-02,Onion,Haryana,Mandi,21.38,23.547142857142852,24.149,0.5644402634054524,4.258861228722672
2025-11-03,Onion,Tamil Nadu,APMC Market,30.53,24.54142857142857,24.33233333333333,42.79700654817589,4.413661146105763
2025-11-06,Onion,Punjab,Mandi,26.83,25.51571428571429,24.448666666666664,-12.119226989846066,4.432557239129675
2025-11-06,Onion,Haryana,Mandi,25.9,24.821428571428573,24.351,-3.4662691017517733,4.364446759583778
2025-11-06,Onion,Karnataka,Mandi,21.24,24.14428571428571,24.12933333333333,-17.992277992277995,4.347346343447346
2025-11-06,Onion,Punjab,Mandi,24.25,24.48428571428571,24.267333333333333,14.171374764595113,4.280555018261975
2025-11-11,Onion,Maharashtra,APMC Market,27.46,25.37,24.46,13.237113402061862,4.290151512475984
2025-11-16,Onion,Tamil Nadu,Mandi,17.55,24.822857142857146,23.99,-36.08885651857246,4.247439796817154
2025-11-16,Onion,Uttar Pradesh,APMC Market,18.92,23.164285714285715,23.992,7.806267806267808,4.244954327360809
2025-11-18,Onion,Maharashtra,Mandi,18.12,21.92,23.920666666666666,-4.228329809725162,4.327017714182658
2025-11-22,Onion,Maharashtra,Mandi,29.08,22.374285714285715,23.91,60.48565121412801,4.313417718444742
2025-11-23,Onion,Maharashtra,Wholesale Market,22.07,22.49285714285714,24.003666666666668,-24.10591471801925,4.238825051366464
2025-11-23,Onion,Punjab,Agricultural Market,24.02,22.46,24.016666666666666,8.835523334843675,4.238237543043607
2025-11-24,Onion,Maharashtra,APMC Market,24.57,22.04714285714286,23.938333333333336,2.2897585345545317,4.204307383471454
2025-05-28,Potato,Tamil Nadu,Wholesale Market,21.89,21.89,21.89,0.0,0.0
2025-05-29,Potato,Uttar Pradesh,Agricultural Market,24.17,23.03,23.03,10.415714938328,1.612203461105329
2025-06-02,Potato,Haryana,APMC Market,21.49,22.516666666666666,22.516666666666666,-11.088125775755076,1.4457293430422364
2025-06-02,Potato,Uttar Pradesh,Wholesale Market,20.84,22.0975,22.0975,-3.0246626337831484,1.447834589999839
2025-06-05,Potato,Uttar Pradesh,Mandi,19.25,21.528,21.528,-7.62955854126679,1.7871261846887032
2025-06-09,Potato,Haryana,APMC Market,22.29,21.655,21.655,15.79220779220778,1.62844404263702
2025-06-11,Potato,Uttar Pradesh,Agricultural Market,17.64,21.08142857142857,21.08142857142857,-20.861372812920585,2.1243228613013647
2025-06-13,Potato,Punjab,APMC Market,14.53,20.03,20.2625,-17.630385487528354,3.038621633005897
2025-06-14,Potato,Uttar Pradesh,Agricultural Market,21.59,19.66142857142857,20.41,48.58912594631797,2.8766082458339715
2025-06-14,Potato,Uttar Pradesh,APMC Market,20.17,19.472857142857144,20.386000000000003,-6.5771190365910055,2.7131539662253674
2025-06-15,Potato,Maharashtra,Agricultural Market,25.44,20.13,20.845454545454547,26.127912741695592,2.991181584713184
2025-06-15,Potato,Maharashtra,Agricultural Market,15.41,19.58142857142857,20.3925,-39.42610062893082,3.2551193945425827
2025-06-17,Potato,Karnataka,Wholesale Market,24.07,19.83571428571429,20.67538461538461,56.19727449707981,3.2791960787785963
2025-06-19,Potato,Uttar Pradesh,Mandi,14.34,19.36428571428571,20.222857142857144,-40.42376402160366,3.576716217579877
2025-06-20,Potato,Uttar Pradesh,Mandi,18.51,19.93285714285714,20.108666666666668,29.07949790794981,3.474868685425736
2025-06-20,Potato,Uttar Pradesh,APMC Market,25.96,20.557142857142857,20.474375,40.24851431658563,3.661913832501615
2025-06-20,Potato,Maharashtra,Agricultural Market,23.45,21.025714285714287,20.649411764705885,-9.66872110939908,3.618336065424678
2025-06-22,Potato,Haryana,Mandi,24.39,20.875714285714285,20.857222222222223,4.008528784648191,3.619330138795681
2025-06-22,Potato,Maharashtra,Wholesale Market,21.52,21.74857142857143,20.89210526315789,-11.767117671176718,3.520641638090938
2025-06-23,Potato,Maharashtra,Agricultural Market,25.1,21.895714285714288,21.1025,16.635687732342006,3.553571776174086
2025-06-23,Potato,Karnataka,APMC Market,22.38,23.044285714285717,21.16333333333333,-10.836653386454188,3.474793998690185
2025-06-25,Potato,Punjab,Agricultural Market,21.4,23.457142857142856,21.174090909090907,-4.378909740840042,3.391427089829251
2025-06-25,Potato,Karnataka,Wholesale Market,14.63,21.83857142857143,20.889565217391304,-31.63551401869158,3.5834245660475896
2025-06-26,Potato,Uttar Pradesh,Agricultural Market,15.09,20.64428571428571,20.647916666666667,3.1442241968557605,3.699200829282228
2025-06-30,Potato,Maharashtra,Wholesale Market,23.41,20.504285714285714,20.7584,55.13585155732272,3.663206336894861
2025-06-30,Potato,Maharashtra,Agricultural Market,20.29,20.32857142857143,20.740384615384617,-13.327637761640332,3.5903698759534293
2025-06-30,Potato,Tamil Nadu,APMC Market,16.85,19.15,20.5962962962963,-16.954164613109903,3.5993772411649942
2025-07-04,Potato,Tamil Nadu,Agricultural Market,15.86,18.21857142857143,20.427142857142854,-5.875370919881318,3.643740301701452
2025-07-06,Potato,Tamil Nadu,APMC Market,14.73,17.265714285714285,20.230689655172416,-7.124842370744,3.731205216083943
2025-07-06,Potato,Uttar Pradesh,Mandi,18.62,17.835714285714285,20.177,26.40868974881194,3.67808434959812
2025-07-07,Potato,Karnataka,Agricultural Market,17.04,18.11428571428572,20.01533333333333,-8.48549946294308,3.706672207057797
2025-07-08,Potato,Haryana,Mandi,19.55,17.562857142857144,19.86133333333333,14.730046948356822,3.62313898325113
2025-07-08,Potato,Uttar Pradesh,APMC Market,18.38,17.29,19.75766666666667,-5.984654731457805,3.6194223994647454
2025-07-09,Potato,Punjab,APMC Market,20.56,17.82,19.74833333333333,11.860718171926,3.6168952997281263
2025-07-11,Potato,Haryana,Agricultural Market,17.36,18.034285714285712,19.685333333333336,-15.56420233463035,3.642246117659981
2025-07-13,Potato,Haryana,Mandi,21.55,19.00857142857143,19.660666666666668,24.135944700460836,3.62646967433213
2025-07-14,Potato,Haryana,Mandi,16.94,18.768571428571427,19.63733333333333,-21.392111368909504,3.642137429789172
2025-07-15,Potato,Uttar Pradesh,Mandi,24.27,19.801428571428573,19.962,43.27036599763871,3.605093523106555
2025-07-15,Potato,Tamil Nadu,Agricultural Market,14.85,19.13,19.73733333333333,-38.81334981458591,3.708667325783393
2025-07-15,Potato,Karnataka,Mandi,16.13,18.80857142857143,19.602666666666664,8.619528619528616,3.765330899351239
2025-07-17,Potato,Karnataka,APMC Market,19.02,18.58857142857143,19.38866666666667,17.916924984500927,3.6009814115650194
2025-07-19,Potato,Tamil Nadu,APMC Market,23.86,19.517142857142854,19.670333333333332,25.446898002103048,3.609508022005153
2025-07-19,Potato,Haryana,Wholesale Market,21.78,19.55,19.594,-8.71751886001676,3.53673685566327
2025-07-22,Potato,Maharashtra,Mandi,18.15,19.722857142857144,19.721,-16.666666666666675,3.4076155582904977
2025-07-25,Potato,Karnataka,APMC Market,20.89,19.24,19.80033333333333,15.09641873278238,3.4061541497639287
2025-07-25,Potato,Haryana,Agricultural Market,22.03,20.265714285714285,19.66933333333333,5.457156534226915,3.2322181273838124
2025-07-26,Potato,Karnataka,Mandi,21.79,21.074285714285715,19.614,-1.0894235133908414,3.179035420830753
2025-07-28,Potato,Uttar Pradesh,Wholesale Market,18.81,21.044285714285717,19.428,-13.675998164295557,3.0506080795756825
2025-07-28,Potato,Punjab,APMC Market,21.95,20.77142857142857,19.44233333333333,16.69324827219565,3.061766093155292
2025-07-28,Potato,Maharashtra,Wholesale Market,17.57,20.17,19.191333333333333,-19.954441913439634,2.8855427187288734
2025-07-30,Potato,Uttar Pradesh,APMC Market,21.72,20.68,19.16933333333333,23.61980648833237,2.8628198461070493
2025-07-31,Potato,Punjab,Agricultural Market,17.93,20.257142857142856,19.053666666666665,-17.449355432780845,2.8395913782448217
2025-07-31,Potato,Karnataka,Agricultural Market,21.87,20.23428571428571,19.295,21.97434467373118,2.757127128008431
2025-08-06,Potato,Punjab,Mandi,16.09,19.42,19.328333333333333,-26.42889803383631,2.710181420741673
2025-08-10,Potato,Uttar Pradesh,Mandi,15.59,18.96,19.067666666666664,-3.1075201988812973,2.679964852231355
2025-08-11,Potato,Haryana,APMC Market,15.31,18.01142857142857,18.901666666666664,-1.7960230917254627,2.754829093307489
2025-08-12,Potato,Karnataka,Mandi,16.18,17.812857142857144,18.87933333333333,5.682560418027438,2.7746797682060507
2025-08-13,Potato,Haryana,APMC Market,14.56,16.79,18.836,-10.012360939431398,2.832998411577393
2025-08-14,Potato,Haryana,Wholesale Market,24.9,17.785714285714285,19.175,71.0164835164835,2.931492205639333
2025-08-16,Potato,Uttar Pradesh,APMC Market,14.45,16.725714285714286,19.036,-41.967871485943775,3.054977397060697
2025-08-16,Potato,Maharashtra,APMC Market,20.32,17.330000000000002,19.145333333333333,40.622837370242216,3.039735393807797
2025-08-17,Potato,Haryana,Mandi,23.32,18.434285714285718,19.271,14.763779527559052,3.133523245650893
2025-08-17,Potato,Haryana,APMC Market,17.37,18.728571428571428,19.23733333333333,-25.514579759862777,3.148814701278646
2025-08-18,Potato,Tamil Nadu,Mandi,24.86,19.96857142857143,19.380666666666663,43.12032239493377,3.305087962033935
2025-08-20,Potato,Tamil Nadu,APMC Market,21.76,20.997142857142855,19.52733333333333,-12.469831053901848,3.309950445856102
2025-08-20,Potato,Uttar Pradesh,APMC Market,24.68,20.965714285714284,19.631666666666668,13.419117647058808,3.4232955319181246
2025-08-20,Potato,Karnataka,Mandi,14.94,21.035714285714285,19.565,-39.46515397082658,3.496219386709024
2025-08-21,Potato,Maharashtra,APMC Market,22.08,21.287142857142857,19.492,47.791164658634536,3.4165483691323195
2025-08-22,Potato,Karnataka,Mandi,15.34,20.147142857142857,19.508333333333333,-30.52536231884058,3.394692696805876
2025-08-22,Potato,Maharashtra,APMC Market,17.22,20.125714285714285,19.544666666666664,12.255541069100383,3.3629725493699936
2025-08-23,Potato,Uttar Pradesh,Mandi,17.93,19.13571428571429,19.508333333333333,4.123112659698025,3.3747041590218787
2025-08-24,Potato,Uttar Pradesh,Agricultural Market,15.75,18.277142857142856,19.238,-12.158393753485775,3.3387271991501275
2025-08-25,Potato,Karnataka,Wholesale Market,19.63,17.555714285714284,19.16633333333333,24.634920634920636,3.3051876500887025
2025-08-25,Potato,Maharashtra,Wholesale Market,20.69,18.377142857142854,19.251,5.399898115129909,3.3107831660218734
2025-08-26,Potato,Haryana,Mandi,25.24,18.82857142857143,19.396,21.99130014499757,3.476166735416156
2025-08-27,Potato,Haryana,Wholesale Market,23.91,20.052857142857142,19.458666666666662,-5.2694136291600575,3.541618306634
2025-08-28,Potato,Punjab,APMC Market,23.54,20.955714285714286,19.517,-1.5474696779590125,3.595345794121946
2025-08-30,Potato,Haryana,Mandi,17.9,20.95142857142857,19.486666666666668,-23.95921835174172,3.60534118461364
2025-09-02,Potato,Punjab,Mandi,23.39,22.04285714285714,19.534666666666663,30.670391061452527,3.648594186838255
2025-09-02,Potato,Karnataka,Wholesale Market,22.35,22.43142857142857,19.694000000000003,-4.446344591705853,3.664176625768415
2025-09-02,Potato,Uttar Pradesh,APMC Market,15.25,21.654285714285717,19.47833333333333,-31.767337807606268,3.730621731795808
2025-09-04,Potato,Karnataka,Mandi,22.28,21.231428571428573,19.62333333333333,46.098360655737714,3.7528373939923303
2025-09-05,Potato,Karnataka,Wholesale Market,19.48,20.59857142857143,19.54366666666667,-12.5673249551167,3.72879058079189
2025-09-07,Potato,Tamil Nadu,Agricultural Market,22.92,20.51,19.77133333333333,17.65913757700206,3.719145928406364
2025-09-08,Potato,Tamil Nadu,Mandi,16.81,20.35428571428572,19.812,-26.657940663176277,3.678294582341493
2025-09-17,Potato,Tamil Nadu,Mandi,15.06,19.164285714285715,19.80366666666667,-10.410469958358116,3.6891130448213816
2025-09-18,Potato,Haryana,APMC Market,18.09,18.555714285714284,19.86733333333333,20.119521912350603,3.640581550108241
2025-09-18,Potato,Maharashtra,Wholesale Market,15.44,18.582857142857144,19.89666666666667,-14.6489773355445,3.5996593069951497
2025-09-19,Potato,Uttar Pradesh,Agricultural Market,25.51,19.044285714285717,19.917,65.22020725388602,3.6304869531842967
2025-09-20,Potato,Karnataka,APMC Market,23.57,19.62857142857143,20.221,-7.604860838886718,3.5375642799082505
2025-09-20,Potato,Tamil Nadu,Mandi,22.1,19.51142857142857,20.28033333333333,-6.236741620704278,3.5541704336264446
2025-09-23,Potato,Maharashtra,Mandi,18.43,19.742857142857144,20.11733333333333,-16.606334841628968,3.5219449302841244
2025-09-24,Potato,Tamil Nadu,APMC Market,17.12,20.03714285714286,20.109,-7.107976125881709,3.528958379094224
2025-09-25,Potato,Uttar Pradesh,Agricultural Market,14.08,19.464285714285715,19.749666666666663,-17.757009345794394,3.57701521049212
2025-09-26,Potato,Tamil Nadu,Mandi,18.9,19.958571428571428,19.654333333333334,34.23295454545454,3.559658723794332
2025-09-27,Potato,Punjab,Mandi,25.85,20.00714285714286,19.69333333333333,36.77248677248679,3.622474229063599
2025-10-02,Potato,Punjab,APMC Market,15.28,18.822857142857146,19.704666666666665,-40.88974854932302,3.607591357443202
2025-10-03,Potato,Tamil Nadu,Mandi,24.1,19.108571428571427,19.772,57.72251308900525,3.6717349089196714
2025-10-04,Potato,Punjab,Mandi,20.17,19.357142857142858,19.933,-16.307053941908713,3.575325545823865
2025-10-05,Potato,Tamil Nadu,Mandi,18.01,19.484285714285715,19.959333333333337,-10.708973723351512,3.557519412148881
2025-10-05,Potato,Tamil Nadu,Wholesale Market,22.0,20.615714285714287,20.095,22.15435868961686,3.5550660792151576
2025-10-06,Potato,Karnataka,Mandi,20.24,20.807142857142857,20.244666666666664,-8.000000000000007,3.459052823647196
2025-10-06,Potato,Tamil Nadu,Mandi,21.69,20.212857142857143,20.313333333333333,7.164031620553368,3.466868141802296
2025-10-16,Potato,Haryana,Wholesale Market,21.93,21.162857142857145,20.354666666666667,1.1065006915629283,3.4788848127280545
2025-10-19,Potato,Uttar Pradesh,APMC Market,20.58,20.66,20.199333333333332,-6.155950752393991,3.3550630122386647
2025-10-20,Potato,Uttar Pradesh,Mandi,19.93,20.625714285714285,20.06666666666667,-3.158406219630705,3.281150274893976
2025-10-20,Potato,Punjab,Wholesale Market,25.37,21.677142857142854,20.127666666666663,27.29553437029604,3.3639167271391344
2025-10-22,Potato,Uttar Pradesh,Agricultural Market,24.53,22.038571428571423,20.348666666666663,-3.3109972408356336,3.4296624276765377
2025-10-23,Potato,Haryana,APMC Market,19.97,22.0,20.234666666666666,-18.58948226661232,3.381586786613989
2025-10-24,Potato,Karnataka,Mandi,23.69,22.285714285714285,20.279333333333334,18.62794191286932,3.419132712508708
2025-10-25,Potato,Tamil Nadu,APMC Market,16.98,21.57857142857143,20.337,-28.324187420852688,3.34517269282583
2025-10-25,Potato,Maharashtra,Mandi,19.74,21.458571428571428,20.252333333333336,16.254416961130723,3.326390487925456
2025-10-25,Potato,Haryana,APMC Market,21.03,21.615714285714287,20.304,6.534954407294857,3.326018226254832
2025-10-29,Potato,Karnataka,Agricultural Market,15.41,20.192857142857143,20.05366666666667,-26.723728007608184,3.4040406854950747
2025-10-30,Potato,Uttar Pradesh,Agricultural Market,17.72,19.22,20.084,14.990266060999335,3.378095362162249
2025-10-31,Potato,Punjab,Wholesale Market,14.45,18.43142857142857,20.06366666666667,-18.453724604966137,3.4110535164306723
2025-11-01,Potato,Karnataka,Wholesale Market,22.83,18.30857142857143,20.221666666666668,57.99307958477509,3.4262255127717216
2025-11-03,Potato,Uttar Pradesh,APMC Market,15.17,18.05,20.212666666666667,-33.552343407796755,3.439547818449735
2025-11-03,Potato,Maharashtra,APMC Market,15.25,17.408571428571427,19.87066666666667,0.5273566249176076,3.404568870709232
2025-11-04,Potato,Tamil Nadu,Agricultural Market,24.89,17.96,19.91466666666667,63.21311475409836,3.462071069743378
2025-11-05,Potato,Maharashtra,Agricultural Market,23.63,19.134285714285717,19.965666666666667,-5.062274005624756,3.506359427779993
2025-11-05,Potato,Uttar Pradesh,APMC Market,14.04,18.608571428571427,19.819333333333336,-40.58400338552688,3.660860020808506
2025-11-05,Potato,Maharashtra,Agricultural Market,25.15,20.13714285714286,20.087,79.13105413105413,3.749184876927162
2025-11-08,Potato,Punjab,APMC Market,14.31,18.92,20.09466666666667,-43.101391650099394,3.736692003154235
2025-11-08,Potato,Maharashtra,APMC Market,20.08,19.62142857142857,20.134,40.32145352900067,3.729887305314312
2025-11-10,Potato,Haryana,Agricultural Market,17.98,20.01142857142857,19.871666666666663,-10.45816733067728,3.5880655467558173
2025-11-10,Potato,Haryana,Mandi,22.15,19.62,20.100666666666665,23.192436040044484,3.503133506992864
2025-11-11,Potato,Tamil Nadu,Agricultural Market,25.45,19.88,20.145666666666667,14.89841986455982,3.5644138497029285
2025-11-15,Potato,Karnataka,Mandi,22.78,21.128571428571423,20.232666666666667,-10.491159135559911,3.59673408691191
2025-11-16,Potato,Uttar Pradesh,Mandi,17.56,20.044285714285717,20.217666666666663,-22.91483757682178,3.607246235329504
2025-11-16,Potato,Haryana,Agricultural Market,25.7,21.67142857142857,20.341,46.35535307517085,3.731402019949444
2025-11-17,Potato,Karnataka,Mandi,18.27,21.412857142857145,20.27533333333333,-28.910505836575872,3.750526154659055
2025-11-17,Potato,Haryana,Mandi,17.23,21.305714285714284,20.126666666666665,-5.692391899288452,3.780789311253933
2025-11-17,Potato,Maharashtra,Wholesale Market,21.74,21.24714285714285,20.12033333333333,26.175275681950083,3.777822291263559
2025-11-20,Potato,Karnataka,Wholesale Market,23.92,21.02857142857143,20.23166666666667,10.027598896044164,3.8405307493602554
2025-11-21,Potato,Haryana,Wholesale Market,21.84,20.89428571428571,20.29533333333333,-8.695652173913048,3.851174235023102
2025-11-23,Potato,Karnataka,Agricultural Market,24.72,21.917142857142856,20.273666666666667,13.186813186813184,3.823367790883823
2025-11-23,Potato,Uttar Pradesh,Mandi,23.77,21.641428571428573,20.24833333333333,-3.843042071197411,3.796617444909157
2025-05-28,Rice,Uttar Pradesh,APMC Market,2344.52,2344.52,2344.52,0.0,0.0
2025-05-29,Rice,Karnataka,Mandi,1800.79,2072.655,2072.655,-23.19152747683961,384.4751701345613
2025-05-29,Rice,Tamil Nadu,APMC Market,2337.43,2160.9133333333334,2160.9133333333334,29.800254332820582,311.89610198483297
2025-05-29,Rice,Tamil Nadu,APMC Market,3227.3,2427.51,2427.51,38.07044489032829,590.8873973383876
2025-05-30,Rice,Maharashtra,Mandi,1767.1,2295.428,2295.428,-45.24525144857932,590.8377195728115
2025-05-31,Rice,Tamil Nadu,APMC Market,3088.53,2427.6116666666667,2427.6116666666667,74.77958236658935,619.7632605250709
2025-06-02,Rice,Punjab,APMC Market,2816.09,2483.108571428572,2483.108571428572,-8.821024888862983,584.5067102388867
2025-06-02,Rice,Karnataka,Mandi,2175.34,2458.94,2444.6375,-22.75317905322628,551.9795380200767
2025-06-03,Rice,Maharashtra,Wholesale Market,2473.28,2555.01,2447.82,13.69624978164332,516.4178432722867
2025-06-05,Rice,Tamil Nadu,Wholesale Market,2343.43,2555.867142857143,2437.3810000000003,-5.250113209988372,488.001213077955
2025-06-05,Rice,Uttar Pradesh,Agricultural Market,2380.58,2434.9071428571438,2432.2172727272728,1.5852831106540457,463.2752642240014
2025-06-05,Rice,Tamil Nadu,Agricultural Market,2468.87,2535.1600000000003,2435.271666666667,3.7087600500718354,441.84233870205
2025-06-08,Rice,Tamil Nadu,Mandi,2657.08,2473.5242857142853,2452.333846153846,7.623325651006341,427.4815374285862
2025-06-09,Rice,Maharashtra,APMC Market,3109.47,2515.4357142857143,2499.2721428571426,17.02583286916464,446.6859722131176
2025-06-10,Rice,Maharashtra,Wholesale Market,2302.17,2533.554285714286,2486.132,-25.962623855512344,433.4354421726823
2025-06-12,Rice,Maharashtra,Mandi,2050.79,2473.1985714285715,2458.923125,-10.919263130003433,432.6511640528082
2025-06-12,Rice,Tamil Nadu,APMC Market,2089.4,2436.908571428572,2437.186470588236,1.882689110050273,428.3923865590572
2025-06-13,Rice,Maharashtra,Agricultural Market,2068.45,2392.3185714285714,2416.7011111111115,-1.0026801952713882,424.5920862758803
2025-06-18,Rice,Haryana,Agricultural Market,2038.22,2330.7971428571427,2396.781052631579,-1.4614808189707174,421.6661436741781
2025-06-19,Rice,Karnataka,Wholesale Market,2469.28,2303.968571428571,2400.406,21.148845561323128,410.7397276468012
2025-06-21,Rice,Uttar Pradesh,Mandi,1757.17,2110.782857142857,2369.7757142857145,-28.838770815784365,424.2337446923739
2025-06-22,Rice,Uttar Pradesh,APMC Market,2324.03,2113.905714285714,2367.6963636363635,32.259826880723,414.12460465012623
2025-06-24,Rice,Haryana,Agricultural Market,2568.35,2187.842857142857,2376.4204347826085,10.512773070915603,406.760724666997
2025-06-24,Rice,Karnataka,Mandi,2075.69,2185.884285714286,2363.89,-19.1819650748535,402.52814258622095
2025-06-28,Rice,Karnataka,Agricultural Market,1977.67,2172.9157142857143,2348.4412,-4.722285119646963,401.5524084238569
2025-06-29,Rice,Karnataka,Agricultural Market,1989.71,2165.985714285714,2334.643846153846,0.608797220972157,399.68000268291553
2025-07-02,Rice,Karnataka,Wholesale Market,2810.78,2214.7714285714287,2352.2785185185185,41.265812605857136,402.4880191977406
2025-07-03,Rice,Maharashtra,Mandi,2164.29,2272.931428571429,2345.564642857142,-23.000377119518436,396.5587760413622
2025-07-04,Rice,Haryana,Mandi,2398.32,2283.5442857142857,2347.3837931034486,10.813245914364543,389.5361919221901
2025-07-04,Rice,Tamil Nadu,Agricultural Market,3007.33,2346.2557142857145,2369.382,25.39319190099736,401.2776069643489
2025-07-05,Rice,Karnataka,APMC Market,2363.75,2387.407142857143,2370.023,-21.400378408754605,401.2518811484532
2025-07-08,Rice,Haryana,APMC Market,2078.54,2401.817142857143,2379.2813333333334,-12.06599682707562,390.7311325577795
2025-07-10,Rice,Haryana,Wholesale Market,2236.63,2437.0914285714284,2375.921333333333,7.605819469435282,391.5360071232568
2025-07-11,Rice,Haryana,Wholesale Market,3033.16,2468.86,2369.45,35.61295341652395,378.3618769342933
2025-07-11,Rice,Maharashtra,Agricultural Market,2045.25,2451.8542857142857,2378.7216666666664,-32.57032269975867,366.30846201719424
2025-07-12,Rice,Karnataka,Mandi,1906.25,2381.558571428571,2339.3123333333333,-6.796235179073462,350.57015285628364
2025-07-13,Rice,Tamil Nadu,Agricultural Market,2251.16,2273.534285714285,2320.4813333333336,18.093639344262293,339.06052881183444
2025-07-14,Rice,Karnataka,Wholesale Market,2714.08,2323.5814285714287,2338.4393333333333,20.563620533413896,345.31736699920594
2025-07-14,Rice,Karnataka,APMC Market,1928.73,2302.18,2320.287666666666,-28.936140423274185,352.22806468187645
2025-07-22,Rice,Maharashtra,Mandi,2827.78,2386.63,2336.4326666666666,46.61357473570693,364.22173745401705
2025-07-24,Rice,Punjab,Agricultural Market,3013.27,2383.788571428572,2357.5223333333333,6.559562625098114,384.61280639897046
2025-07-26,Rice,Punjab,APMC Market,2553.41,2456.382857142857,2360.340333333333,-15.261161462464369,385.7647467803477
2025-07-28,Rice,Maharashtra,APMC Market,2805.88,2584.9014285714284,2365.3003333333336,9.887562122808324,390.6374928020142
2025-07-29,Rice,Tamil Nadu,Mandi,2748.27,2655.9171428571426,2353.260333333333,-2.053188304560427,372.0335680765206
